instance_id,n_points,instance_seed,algorithm,run_idx,run_seed,repeats_planned,distance_initial,distance_final,runtime_total_s,runtime_setup_s,runtime_solve_s,device,episodes,alpha,gamma,epsilon_init,n_chains,improvement_pct,gap_to_best_pct
n50_i0,50,50042,ml_gpu,3,80045,5,,10037.3125,2.19981680001365,0.00010660005500540137,2.199710199958645,gpu,30.0,0.12,0.92,0.35,512.0,,80.64134017722134
n50_i0,50,50042,ml_gpu,4,80046,5,,10250.3583984375,2.231524000002537,0.00010490004206076264,2.231419099960476,gpu,30.0,0.12,0.92,0.35,512.0,,84.47552354184312
n50_i1,50,50043,classic_cpu,0,50043,20,6134.501953125,5693.685791015625,0.003909100021701306,0.0,0.003909100021701306,cpu,,,,,,7.18585087229155,1.4014489966799668
n50_i1,50,50043,classic_cpu,1,50044,20,6676.19287109375,5820.30876159668,0.004709100001491606,0.0,0.004709100001491606,cpu,,,,,,12.81994283303041,3.656535273735063
n50_i1,50,50043,classic_cpu,2,50045,20,6733.05078125,6230.768035888672,0.003139599983114749,0.0,0.003139599983114749,cpu,,,,,,7.459957776645175,10.966591833759855
n50_i1,50,50043,classic_cpu,3,50046,20,6323.04150390625,5794.265609741211,0.0063732999842613935,0.0,0.0063732999842613935,cpu,,,,,,8.36268263996641,3.192720895577387
n50_i1,50,50043,classic_cpu,4,50047,20,6665.22021484375,5949.069183349609,0.004867800045758486,0.0,0.004867800045758486,cpu,,,,,,10.74459670363538,5.949688394297713
n50_i1,50,50043,classic_cpu,5,50048,20,6282.11669921875,5794.265777587891,0.005608800041954964,0.0,0.005608800041954964,cpu,,,,,,7.765709314052205,3.1927238848355155
n50_i1,50,50043,classic_cpu,6,50049,20,7025.90478515625,5991.564346313477,0.00663459999486804,0.0,0.00663459999486804,cpu,,,,,,14.72181121822263,6.706504147405427
n50_i1,50,50043,classic_cpu,7,50050,20,6852.00146484375,6142.928680419922,0.006189799983985722,0.0,0.006189799983985722,cpu,,,,,,10.348403865088745,9.402220660078196
n50_i1,50,50043,classic_cpu,8,50051,20,6618.3017578125,6031.885986328125,0.005635900015477091,0.0,0.005635900015477091,cpu,,,,,,8.860517288927587,7.424610638258787
n50_i1,50,50043,classic_cpu,9,50052,20,6933.12744140625,5918.859390258789,0.006316000013612211,0.0,0.006316000013612211,cpu,,,,,,14.629300553311861,5.411668400617549
n50_i1,50,50043,classic_cpu,10,50053,20,6709.06689453125,6097.818511962891,0.005627800012007356,0.0,0.005627800012007356,cpu,,,,,,9.110780860846763,8.59883308058703
n50_i1,50,50043,classic_cpu,11,50054,20,6585.4716796875,5849.1251220703125,0.005312399996910244,0.0,0.005312399996910244,cpu,,,,,,11.18137915448646,4.169738989937287
n50_i1,50,50043,classic_cpu,12,50055,20,6254.5205078125,5614.9945068359375,0.005831699992995709,0.0,0.005831699992995709,cpu,,,,,,10.225020450052611,0.0
n50_i1,50,50043,classic_cpu,13,50056,20,7177.87353515625,5792.712829589844,0.008192899986170232,0.0,0.008192899986170232,cpu,,,,,,19.297647120446985,3.1650667251329327
n50_i1,50,50043,classic_cpu,14,50057,20,6644.6904296875,5821.861358642578,0.005407400021795183,0.0,0.005407400021795183,cpu,,,,,,12.383256673157302,3.6841861831706506
n50_i1,50,50043,classic_cpu,15,50058,20,6959.9521484375,5694.798492431641,0.0056733000092208385,0.0,0.0056733000092208385,cpu,,,,,,18.177620032774,1.421265604063304
n50_i1,50,50043,classic_cpu,16,50059,20,6626.4248046875,5902.245025634766,0.0062268999754451215,0.0,0.0062268999754451215,cpu,,,,,,10.928665161045112,5.1157755978054285
n50_i1,50,50043,classic_cpu,17,50060,20,6917.73046875,6150.638000488281,0.004513299965765327,0.0,0.004513299965765327,cpu,,,,,,11.088788031377703,9.539519459907364
n50_i1,50,50043,classic_cpu,18,50061,20,6854.6396484375,5983.790100097656,0.004075899953022599,0.0,0.004075899953022599,cpu,,,,,,12.704527050351247,6.568049048182168
n50_i1,50,50043,classic_cpu,19,50062,20,6666.9765625,5932.6708984375,0.006340300024021417,0.0,0.006340300024021417,cpu,,,,,,11.014072978638884,5.657643853699403
n50_i1,50,50043,classic_gpu,0,60043,20,6134.501953125,5683.364105224609,0.03282089997082949,5.559995770454407e-05,0.03276530001312494,gpu,,,,,,7.354107168725813,1.2176253833451798
n50_i1,50,50043,classic_gpu,1,60044,20,6676.193359375,5769.057891845703,0.02702140004839748,9.34000127017498e-05,0.02692800003569573,gpu,,,,,,13.587615257659635,2.74378514212618
n50_i1,50,50043,classic_gpu,2,60045,20,6733.05078125,6176.169403076172,0.029174600029364228,0.00014160003047436476,0.029032999998889863,gpu,,,,,,8.270862589134406,9.994219861783227
n50_i1,50,50043,classic_gpu,3,60046,20,6323.04150390625,5666.090103149414,0.03227850003167987,0.00012119999155402184,0.03215730004012585,gpu,,,,,,10.389800546951722,0.9099847960896591
n50_i1,50,50043,classic_gpu,4,60047,20,6665.2197265625,6138.943542480469,0.03460290003567934,8.040003012865782e-05,0.03452250000555068,gpu,,,,,,7.895856485941406,9.33124751959513
n50_i1,50,50043,classic_gpu,5,60048,20,6282.1162109375,5666.089782714844,0.03551900002639741,0.00010110001312568784,0.03541790001327172,gpu,,,,,,9.806033628447071,0.9099790893241418
n50_i1,50,50043,classic_gpu,6,60049,20,7025.9052734375,5889.494781494141,0.03750860004220158,0.00014650000957772136,0.03736210003262386,gpu,,,,,,16.174577477435278,4.88870068036602
n50_i1,50,50043,classic_gpu,7,60050,20,6852.001953125,5787.228759765625,0.02848550002090633,9.889999637380242e-05,0.028386600024532527,gpu,,,,,,15.539592671507672,3.067398422563051
n50_i1,50,50043,classic_gpu,8,60051,20,6618.3017578125,6013.914337158203,0.029834699991624802,8.129997877404094e-05,0.02975340001285076,gpu,,,,,,9.132062011842457,7.104545335469221
n50_i1,50,50043,classic_gpu,9,60052,20,6933.12841796875,5846.447448730469,0.028643500001635402,8.049997268244624e-05,0.028563000028952956,gpu,,,,,,15.673746449321563,4.122051083269101
n50_i1,50,50043,classic_gpu,10,60053,20,6709.06640625,5786.671188354492,0.03387129999464378,8.600001456215978e-05,0.03378529998008162,gpu,,,,,,13.748488419137233,3.0574683788122687
n50_i1,50,50043,classic_gpu,11,60054,20,6585.4716796875,5841.241638183594,0.02778320002835244,8.950004121288657e-05,0.027693699987139553,gpu,,,,,,11.301089393481716,4.0293384271741175
n50_i1,50,50043,classic_gpu,12,60055,20,6254.5205078125,5666.0899658203125,0.0300277000060305,0.00010220002150163054,0.02992549998452887,gpu,,,,,,9.408083981133021,0.9099823503330088
n50_i1,50,50043,classic_gpu,13,60056,20,7177.8740234375,5769.057800292969,0.026904899976216257,0.00010449998080730438,0.026800399995408952,gpu,,,,,,19.627207423039252,2.7437835116217464
n50_i1,50,50043,classic_gpu,14,60057,20,6644.6904296875,5772.167587280273,0.03501970000797883,8.540000999346375e-05,0.03493429999798536,gpu,,,,,,13.131128555047844,2.7991671274653362
n50_i1,50,50043,classic_gpu,15,60058,20,6959.9521484375,5773.107360839844,0.03020400000968948,0.0001047999830916524,0.030099200026597828,gpu,,,,,,17.052484877559127,2.8159039837245223
n50_i1,50,50043,classic_gpu,16,60059,20,6626.4248046875,5991.145294189453,0.036582799977622926,0.0001259999698959291,0.036456800007727,gpu,,,,,,9.58706284644856,6.699041056862538
n50_i1,50,50043,classic_gpu,17,60060,20,6917.73046875,6081.977600097656,0.027773399953730404,0.00012509996304288507,0.02764829999068752,gpu,,,,,,12.081315865481534,8.316715050979894
n50_i1,50,50043,classic_gpu,18,60061,20,6854.6396484375,6090.883636474609,0.03188059997046366,8.849997539073229e-05,0.03179209999507293,gpu,,,,,,11.14217597327654,8.475326717760879
n50_i1,50,50043,classic_gpu,19,60062,20,6666.9765625,6138.943695068359,0.06918839999707416,0.00012240000069141388,0.06906599999638274,gpu,,,,,,7.920124849421062,9.33125023710252
n50_i1,50,50043,ml_cpu,0,70043,5,,11975.431640625,0.5126235999632627,0.0,0.5126235999632627,cpu,1200.0,0.1,0.9,0.25,,,113.27592798257578
n50_i1,50,50043,ml_cpu,1,70044,5,,12570.052734375,0.46499489998677745,0.0,0.46499489998677745,cpu,1200.0,0.1,0.9,0.25,,,123.86580644151431
n50_i1,50,50043,ml_cpu,2,70045,5,,13167.525390625,0.4686626000329852,0.0,0.4686626000329852,cpu,1200.0,0.1,0.9,0.25,,,134.5064696785417
n50_i1,50,50043,ml_cpu,3,70046,5,,12477.5712890625,0.46647750004194677,0.0,0.46647750004194677,cpu,1200.0,0.1,0.9,0.25,,,122.21876217103622
n50_i1,50,50043,ml_cpu,4,70047,5,,13034.3740234375,0.46384979999857023,0.0,0.46384979999857023,cpu,1200.0,0.1,0.9,0.25,,,132.1351162065945
n50_i1,50,50043,ml_gpu,0,80043,5,,8846.7568359375,1.9896584999514744,8.549995254725218e-05,1.9895729999989271,gpu,30.0,0.12,0.92,0.35,512.0,,57.55593037833029
n50_i1,50,50043,ml_gpu,1,80044,5,,9940.0712890625,1.9968963999999687,0.00015089998487383127,1.9967455000150949,gpu,30.0,0.12,0.92,0.35,512.0,,77.02726649084032
n50_i1,50,50043,ml_gpu,2,80045,5,,9556.4326171875,2.0147663000389002,0.00010550004662945867,2.0146607999922708,gpu,30.0,0.12,0.92,0.35,512.0,,70.19487028087178
n50_i1,50,50043,ml_gpu,3,80046,5,,9418.4736328125,2.0016938999760896,0.00012729997979477048,2.001566599996295,gpu,30.0,0.12,0.92,0.35,512.0,,67.73789576011237
n50_i1,50,50043,ml_gpu,4,80047,5,,9330.412109375,1.9906992999603972,0.00010799994925037026,1.9905913000111468,gpu,30.0,0.12,0.92,0.35,512.0,,66.16956789567206
n50_i2,50,50044,classic_cpu,0,50044,20,6079.2470703125,4895.3505859375,0.005580199998803437,0.0,0.005580199998803437,cpu,,,,,,19.474393303678355,1.6769376934327989
n50_i2,50,50044,classic_cpu,1,50045,20,5469.5771484375,5001.93310546875,0.003847200016025454,0.0,0.003847200016025454,cpu,,,,,,8.54991218292519,3.890667641338587
n50_i2,50,50044,classic_cpu,2,50046,20,5659.1611328125,5246.824737548828,0.003595600021071732,0.0,0.003595600021071732,cpu,,,,,,7.286175204888506,8.977092153645636
n50_i2,50,50044,classic_cpu,3,50047,20,5803.48486328125,4998.27961730957,0.005655700049828738,0.0,0.005655700049828738,cpu,,,,,,13.874512727106902,3.8147843146179805
n50_i2,50,50044,classic_cpu,4,50048,20,6289.5888671875,5054.619766235352,0.006400000012945384,0.0,0.006400000012945384,cpu,,,,,,19.635132391481523,4.984975031585462
n50_i2,50,50044,classic_cpu,5,50049,20,5813.31396484375,5137.586837768555,0.005894300004001707,0.0,0.005894300004001707,cpu,,,,,,11.623785179360384,6.70820968348579
n50_i2,50,50044,classic_cpu,6,50050,20,6093.49658203125,5244.067672729492,0.0068468000390566885,0.0,0.0068468000390566885,cpu,,,,,,13.939925917191589,8.919827632355238
n50_i2,50,50044,classic_cpu,7,50051,20,5305.513671875,4910.345123291016,0.005369600025005639,0.0,0.005369600025005639,cpu,,,,,,7.4482618088199075,1.988375784223448
n50_i2,50,50044,classic_cpu,8,50052,20,6072.791015625,4974.275177001953,0.007184899994172156,0.0,0.007184899994172156,cpu,,,,,,18.08914279771226,3.316209608133316
n50_i2,50,50044,classic_cpu,9,50053,20,6592.79443359375,5048.344024658203,0.007889000000432134,0.0,0.007889000000432134,cpu,,,,,,23.426339536172414,4.854627230316065
n50_i2,50,50044,classic_cpu,10,50054,20,6247.24267578125,5256.248489379883,0.0067387999733909965,0.0,0.0067387999733909965,cpu,,,,,,15.862905250073997,9.172824453292776
n50_i2,50,50044,classic_cpu,11,50055,20,5621.06689453125,5032.9285888671875,0.003842799982521683,0.0,0.003842799982521683,cpu,,,,,,10.463108102062684,4.534447035471033
n50_i2,50,50044,classic_cpu,12,50056,20,6030.4189453125,4920.969482421875,0.004829700046684593,0.0,0.004829700046684593,cpu,,,,,,18.397552026679843,2.20904482159213
n50_i2,50,50044,classic_cpu,13,50057,20,6000.640625,4973.861389160156,0.005203199980314821,0.0,0.005203199980314821,cpu,,,,,,17.11116029115381,3.307615191886696
n50_i2,50,50044,classic_cpu,14,50058,20,5607.078125,5012.557189941406,0.003715700004249811,0.0,0.003715700004249811,cpu,,,,,,10.60304354255085,4.111330974027999
n50_i2,50,50044,classic_cpu,15,50059,20,6233.92041015625,5479.605178833008,0.0067943999893032014,0.0,0.0067943999893032014,cpu,,,,,,12.100174235370703,13.811965981210047
n50_i2,50,50044,classic_cpu,16,50060,20,5770.564453125,5018.888031005859,0.004132499976549298,0.0,0.004132499976549298,cpu,,,,,,13.026046727752547,4.242823197344249
n50_i2,50,50044,classic_cpu,17,50061,20,6010.09326171875,4972.342910766602,0.005818100005853921,0.0,0.005818100005853921,cpu,,,,,,17.266792806063304,3.276076238690208
n50_i2,50,50044,classic_cpu,18,50062,20,5469.9990234375,4948.314453125,0.005272699985653162,0.0,0.005272699985653162,cpu,,,,,,9.537196772380023,2.77700268969606
n50_i2,50,50044,classic_cpu,19,50063,20,6132.87890625,5109.308944702148,0.005550600006245077,0.0,0.005550600006245077,cpu,,,,,,16.689877253319548,6.120874921462017
n50_i2,50,50044,classic_gpu,0,60044,20,6079.2470703125,4933.809326171875,0.03324300004169345,8.369999704882503e-05,0.033159300044644624,gpu,,,,,,18.841769891772874,2.4757297035109893
n50_i2,50,50044,classic_gpu,1,60045,20,5469.57666015625,4987.892883300781,0.024993800034280866,7.870001718401909e-05,0.024915100017096847,gpu,,,,,,8.80660070758947,3.5990507755975765
n50_i2,50,50044,classic_gpu,2,60046,20,5659.1611328125,4998.517395019531,0.024543800042010844,7.609999738633633e-05,0.024467700044624507,gpu,,,,,,11.673881027392497,3.81972298223252
n50_i2,50,50044,classic_gpu,3,60047,20,5803.4853515625,4844.218032836914,0.03039680002257228,7.509998977184296e-05,0.030321700032800436,gpu,,,,,,16.529158955614797,0.6149092800543587
n50_i2,50,50044,classic_gpu,4,60048,20,6289.5888671875,4996.786605834961,0.03744019998703152,9.290000889450312e-05,0.037347299978137016,gpu,,,,,,20.554638604393205,3.7837743119604554
n50_i2,50,50044,classic_gpu,5,60049,20,5813.31396484375,4873.371292114258,0.027697999961674213,7.919996278360486e-05,0.02761879999889061,gpu,,,,,,16.168792506543312,1.220425488764322
n50_i2,50,50044,classic_gpu,6,60050,20,6093.4970703125,5088.522888183594,0.025850000034552068,7.700000423938036e-05,0.025773000030312687,gpu,,,,,,16.492568561739983,5.689146378954675
n50_i2,50,50044,classic_gpu,7,60051,20,5305.513671875,4987.893493652344,0.023405699990689754,7.670000195503235e-05,0.023328999988734722,gpu,,,,,,5.986605593090619,3.599063452662621
n50_i2,50,50044,classic_gpu,8,60052,20,6072.791015625,4814.612533569336,0.029511499975342304,7.529999129474163e-05,0.029436199984047562,gpu,,,,,,20.718290466746364,0.0
n50_i2,50,50044,classic_gpu,9,60053,20,6592.79443359375,4933.809188842773,0.03159989998675883,7.120001828297973e-05,0.03152869996847585,gpu,,,,,,25.163612508492232,2.4757268511713546
n50_i2,50,50044,classic_gpu,10,60054,20,6247.2421875,5031.968704223633,0.028741899994201958,8.450000314041972e-05,0.02865739999106154,gpu,,,,,,19.452959350735387,4.514510132202868
n50_i2,50,50044,classic_gpu,11,60055,20,5621.06640625,5018.888366699219,0.023887099989224225,7.379997987300158e-05,0.023813300009351224,gpu,,,,,,10.712878945554287,4.242830169730023
n50_i2,50,50044,classic_gpu,12,60056,20,6030.4189453125,5218.210906982422,0.026607099978718907,7.529999129474163e-05,0.026531799987424165,gpu,,,,,,13.46851762200394,8.382779935021611
n50_i2,50,50044,classic_gpu,13,60057,20,6000.640625,4898.318161010742,0.029262800002470613,7.6299998909235e-05,0.029186500003561378,gpu,,,,,,18.370079677772036,1.738574534456892
n50_i2,50,50044,classic_gpu,14,60058,20,5607.078125,4998.5174560546875,0.022714000020641834,7.830001413822174e-05,0.022635700006503612,gpu,,,,,,10.853436591724188,3.8197242499390245
n50_i2,50,50044,classic_gpu,15,60059,20,6233.919921875,4856.812515258789,0.02968389994930476,7.039995398372412e-05,0.029613499995321035,gpu,,,,,,22.090553357669908,0.8764979818255068
n50_i2,50,50044,classic_gpu,16,60060,20,5770.564453125,4980.918304443359,0.02455630002077669,7.499998901039362e-05,0.024481300031766295,gpu,,,,,,13.68403654609584,3.4541880517793584
n50_i2,50,50044,classic_gpu,17,60061,20,6010.09326171875,4814.612533569336,0.031317299988586456,6.910000229254365e-05,0.031248199986293912,gpu,,,,,,19.891217591647383,0.0
n50_i2,50,50044,classic_gpu,18,60062,20,5469.9990234375,5025.862823486328,0.024608700012322515,8.379999781027436e-05,0.02452490001451224,gpu,,,,,,8.119493221994476,4.387690358135233
n50_i2,50,50044,classic_gpu,19,60063,20,6132.87890625,5167.039123535156,0.02819209999870509,7.470004493370652e-05,0.028117399953771383,gpu,,,,,,15.748554593676376,7.319936703287465
n50_i2,50,50044,ml_cpu,0,70044,5,,10994.1962890625,0.4647597000002861,0.0,0.4647597000002861,cpu,1200.0,0.1,0.9,0.25,,,128.35059337395737
n50_i2,50,50044,ml_cpu,1,70045,5,,10112.6650390625,0.46501899999566376,0.0,0.46501899999566376,cpu,1200.0,0.1,0.9,0.25,,,110.04109818917094
n50_i2,50,50044,ml_cpu,2,70046,5,,9744.6357421875,0.46684770000865683,0.0,0.46684770000865683,cpu,1200.0,0.1,0.9,0.25,,,102.3970916505563
n50_i2,50,50044,ml_cpu,3,70047,5,,10521.3955078125,0.4791691999998875,0.0,0.4791691999998875,cpu,1200.0,0.1,0.9,0.25,,,118.53047227483565
n50_i2,50,50044,ml_cpu,4,70048,5,,10869.6572265625,0.47302989999298006,0.0,0.47302989999298006,cpu,1200.0,0.1,0.9,0.25,,,125.76390417245536
n50_i2,50,50044,ml_gpu,0,80044,5,,8339.4228515625,1.9858164000324905,8.220004383474588e-05,1.9857341999886557,gpu,30.0,0.12,0.92,0.35,512.0,,73.21067465796732
n50_i2,50,50044,ml_gpu,1,80045,5,,8827.1015625,2.004432399990037,0.00010950001887977123,2.0043228999711573,gpu,30.0,0.12,0.92,0.35,512.0,,83.339811894603
n50_i2,50,50044,ml_gpu,2,80046,5,,8538.1123046875,1.9941202000482008,0.00010649999603629112,1.9940137000521645,gpu,30.0,0.12,0.92,0.35,512.0,,77.33747513754196
n50_i2,50,50044,ml_gpu,3,80047,5,,8606.890625,1.9937521000392735,0.00010539998766034842,1.9936467000516132,gpu,30.0,0.12,0.92,0.35,512.0,,78.7660079599228
n50_i2,50,50044,ml_gpu,4,80048,5,,8420.349609375,1.9885766999796033,0.00011249998351559043,1.9884641999960877,gpu,30.0,0.12,0.92,0.35,512.0,,74.89153178298511
n50_i3,50,50045,classic_cpu,0,50045,20,6769.18603515625,6150.650833129883,0.006316899962257594,0.0,0.006316899962257594,cpu,,,,,,9.137512232843957,7.8943469755124465
n50_i3,50,50045,classic_cpu,1,50046,20,6618.234375,6052.11946105957,0.00442710000788793,0.0,0.00442710000788793,cpu,,,,,,8.553866210584749,6.1659155729582835
n50_i3,50,50045,classic_cpu,2,50047,20,6853.03759765625,6061.813232421875,0.005753299978096038,0.0,0.005753299978096038,cpu,,,,,,11.54560082239991,6.335963127150782
n50_i3,50,50045,classic_cpu,3,50048,20,6719.6787109375,6066.204925537109,0.003923600015696138,0.0,0.003923600015696138,cpu,,,,,,9.724777232827265,6.413001943633874
n50_i3,50,50045,classic_cpu,4,50049,20,7556.1181640625,5700.623809814453,0.00824809999903664,0.0,0.00824809999903664,cpu,,,,,,24.556184987589607,0.0
n50_i3,50,50045,classic_cpu,5,50050,20,6894.57861328125,5885.438529968262,0.005018100026063621,0.0,0.005018100026063621,cpu,,,,,,14.636718789006903,3.2420087050056376
n50_i3,50,50045,classic_cpu,6,50051,20,7196.7919921875,6128.6939697265625,0.006612099998164922,0.0,0.006612099998164922,cpu,,,,,,14.8413073994693,7.509180998316786
n50_i3,50,50045,classic_cpu,7,50052,20,6827.37548828125,6358.9354248046875,0.005558000004384667,0.0,0.005558000004384667,cpu,,,,,,6.861202584808902,11.548062755112083
n50_i3,50,50045,classic_cpu,8,50053,20,7653.244140625,6234.978973388672,0.005815100041218102,0.0,0.005815100041218102,cpu,,,,,,18.531555261746895,9.373626139901543
n50_i3,50,50045,classic_cpu,9,50054,20,6958.421875,6046.163848876953,0.004145400016568601,0.0,0.004145400016568601,cpu,,,,,,13.11012816570635,6.0614425822592
n50_i3,50,50045,classic_cpu,10,50055,20,7268.3330078125,5742.450531005859,0.006722400023136288,0.0,0.006722400023136288,cpu,,,,,,20.99356861011346,0.7337218274146676
n50_i3,50,50045,classic_cpu,11,50056,20,6826.72021484375,6148.499298095703,0.0058729000156745315,0.0,0.0058729000156745315,cpu,,,,,,9.934798781900424,7.856604877349866
n50_i3,50,50045,classic_cpu,12,50057,20,6664.66796875,6062.1495361328125,0.004801899951416999,0.0,0.004801899951416999,cpu,,,,,,9.0404868695986,6.341862546620604
n50_i3,50,50045,classic_cpu,13,50058,20,6959.427734375,6177.831970214844,0.00398999999742955,0.0,0.00398999999742955,cpu,,,,,,11.230747613048509,8.371156847410408
n50_i3,50,50045,classic_cpu,14,50059,20,6641.9150390625,6181.228698730469,0.00414989999262616,0.0,0.00414989999262616,cpu,,,,,,6.936046872364942,8.430742054730649
n50_i3,50,50045,classic_cpu,15,50060,20,7154.6015625,6069.389617919922,0.004384300031233579,0.0,0.004384300031233579,cpu,,,,,,15.168027668627818,6.46886762586552
n50_i3,50,50045,classic_cpu,16,50061,20,7473.16748046875,6211.692687988281,0.005350899999029934,0.0,0.005350899999029934,cpu,,,,,,16.880055154355293,8.965139521993166
n50_i3,50,50045,classic_cpu,17,50062,20,7164.9091796875,6291.941131591797,0.0054147999617271125,0.0,0.0054147999617271125,cpu,,,,,,12.183937384308589,10.372852893034356
n50_i3,50,50045,classic_cpu,18,50063,20,7662.3486328125,6056.006500244141,0.00665250001475215,0.0,0.00665250001475215,cpu,,,,,,20.964096121775448,6.234101780542763
n50_i3,50,50045,classic_cpu,19,50064,20,6530.49462890625,6256.341461181641,0.0038861000211909413,0.0,0.0038861000211909413,cpu,,,,,,4.198045987376082,9.748365615889943
n50_i3,50,50045,classic_gpu,0,60045,20,6769.1865234375,5910.752975463867,0.028133299958426505,6.469996878877282e-05,0.028068599989637733,gpu,,,,,,12.681487576112863,3.6860731853178264
n50_i3,50,50045,classic_gpu,1,60046,20,6618.234375,5924.033966064453,0.02726300002541393,7.940002251416445e-05,0.027183600002899766,gpu,,,,,,10.489208595540966,3.9190475236300792
n50_i3,50,50045,classic_gpu,2,60047,20,6853.037109375,5772.263824462891,0.027416600030846894,7.440004264935851e-05,0.027342199988197535,gpu,,,,,,15.77071986716086,1.256704828076864
n50_i3,50,50045,classic_gpu,3,60048,20,6719.6787109375,6048.599517822266,0.028121900046244264,7.790001109242439e-05,0.02804400003515184,gpu,,,,,,9.986774993020585,6.104168940401254
n50_i3,50,50045,classic_gpu,4,60049,20,7556.11767578125,5772.264221191406,0.031163399980869144,0.00011869997251778841,0.031044700008351356,gpu,,,,,,23.60806873491956,1.2567117874646234
n50_i3,50,50045,classic_gpu,5,60050,20,6894.57861328125,5779.840789794922,0.026060999953188002,8.259998867288232e-05,0.02597839996451512,gpu,,,,,,16.168324215478123,1.3896194982044807
n50_i3,50,50045,classic_gpu,6,60051,20,7196.79296875,5969.4320068359375,0.028014499985147268,7.98000255599618e-05,0.027934699959587306,gpu,,,,,,17.054276359532974,4.715417224316608
n50_i3,50,50045,classic_gpu,7,60052,20,6827.375,6036.015777587891,0.025717200012877584,7.6299998909235e-05,0.02564090001396835,gpu,,,,,,11.590973432865624,5.883425726076004
n50_i3,50,50045,classic_gpu,8,60053,20,7653.24462890625,5904.430725097656,0.03369180002482608,8.209998486563563e-05,0.033609700039960444,gpu,,,,,,22.850620731543536,3.5751686496540938
n50_i3,50,50045,classic_gpu,9,60054,20,6958.421875,5779.840393066406,0.02890149998711422,9.90999978967011e-05,0.02880239998921752,gpu,,,,,,16.93748242209867,1.3896125388167213
n50_i3,50,50045,classic_gpu,10,60055,20,7268.33251953125,5779.840362548828,0.029337599989958107,8.329999400302768e-05,0.02925429999595508,gpu,,,,,,20.479142265197545,1.3896120034792014
n50_i3,50,50045,classic_gpu,11,60056,20,6826.7197265625,5950.409118652344,0.02807469997787848,7.919996278360486e-05,0.027995500015094876,gpu,,,,,,12.836481399704544,4.381718863957465
n50_i3,50,50045,classic_gpu,12,60057,20,6664.66796875,5972.427825927734,0.02754310000455007,8.179998258128762e-05,0.027461300021968782,gpu,,,,,,10.386716128517046,4.767969702637299
n50_i3,50,50045,classic_gpu,13,60058,20,6959.427734375,5802.768096923828,0.027577499975450337,7.730000652372837e-05,0.02750019996892661,gpu,,,,,,16.620039485977177,1.7918089408657127
n50_i3,50,50045,classic_gpu,14,60059,20,6641.9150390625,6018.964752197266,0.024638300004880875,8.00999696366489e-05,0.024558200035244226,gpu,,,,,,9.37907641397899,5.584317664230751
n50_i3,50,50045,classic_gpu,15,60060,20,7154.60107421875,5779.840240478516,0.028421199996955693,8.050003089010715e-05,0.028340699966065586,gpu,,,,,,19.215059225232235,1.3896098621291215
n50_i3,50,50045,classic_gpu,16,60061,20,7473.1669921875,5876.0032958984375,0.031035699998028576,7.950002327561378e-05,0.030956199974752963,gpu,,,,,,21.371979215220914,3.0764963964477547
n50_i3,50,50045,classic_gpu,17,60062,20,7164.9091796875,5779.840606689453,0.02752380003221333,8.050003089010715e-05,0.027443300001323223,gpu,,,,,,19.331278851722406,1.3896162861793608
n50_i3,50,50045,classic_gpu,18,60063,20,7662.3486328125,5904.430511474609,0.029803499986883253,7.559999357908964e-05,0.029727899993304163,gpu,,,,,,22.94228839718872,3.575164902291454
n50_i3,50,50045,classic_gpu,19,60064,20,6530.49462890625,6047.040344238281,0.024546800006646663,8.540000999346375e-05,0.0244613999966532,gpu,,,,,,7.40302706211611,6.076818011169614
n50_i3,50,50045,ml_cpu,0,70045,5,,13345.89453125,0.46612880000611767,0.0,0.46612880000611767,cpu,1200.0,0.1,0.9,0.25,,,134.11287916022633
n50_i3,50,50045,ml_cpu,1,70046,5,,13254.609375,0.4653361000237055,0.0,0.4653361000237055,cpu,1200.0,0.1,0.9,0.25,,,132.51156043975857
n50_i3,50,50045,ml_cpu,2,70047,5,,12902.26171875,0.4676235999795608,0.0,0.4676235999795608,cpu,1200.0,0.1,0.9,0.25,,,126.33069904624963
n50_i3,50,50045,ml_cpu,3,70048,5,,12915.8203125,0.4772839999641292,0.0,0.4772839999641292,cpu,1200.0,0.1,0.9,0.25,,,126.56854308231209
n50_i3,50,50045,ml_cpu,4,70049,5,,13983.099609375,0.46579500002553686,0.0,0.46579500002553686,cpu,1200.0,0.1,0.9,0.25,,,145.29069231512977
n50_i3,50,50045,ml_gpu,0,80045,5,,9392.326171875,1.9913256999570876,9.299995144829154e-05,1.9912327000056393,gpu,30.0,0.12,0.92,0.35,512.0,,64.7596207928112
n50_i3,50,50045,ml_gpu,1,80046,5,,9314.5078125,1.9952119999798015,0.00010549998842179775,1.9951064999913797,gpu,30.0,0.12,0.92,0.35,512.0,,63.39453581314592
n50_i3,50,50045,ml_gpu,2,80047,5,,9538.482421875,1.9806099999696016,0.00014259997988119721,1.9804673999897204,gpu,30.0,0.12,0.92,0.35,512.0,,67.32348493954495
n50_i3,50,50045,ml_gpu,3,80048,5,,10165.7802734375,1.995649999997113,0.00010569998994469643,1.9955443000071682,gpu,30.0,0.12,0.92,0.35,512.0,,78.32750612197266
n50_i3,50,50045,ml_gpu,4,80049,5,,10049.724609375,2.0428287999820895,0.00010629999451339245,2.042722499987576,gpu,30.0,0.12,0.92,0.35,512.0,,76.2916646433139
